query	target	evalue	pident	bitscore	qlen	qstart	qend	slen	sstart	send	qcov	scov	bidir_cov_min	reaches_end	q_specificity	s_specificity	q_source	s_source	specificity_match	source_pair	pident_frac
BBF66888_1_KN4	1409_62	8.68e-11	41.667	58.5	850	212	277	550	1	72	0.07764705882352942	0.13090909090909092	0.07764705882352942	False	KN4	KL28	virulent	prophage_notproduced	False	prophage_notproduced	0.41667000000000004
1343_36	1057_41	8.33e-11	41.935	58.5	795	3	64	578	5	66	0.0779874213836478	0.10726643598615918	0.0779874213836478	False	KL64	KL25	prophage_notproduced	prophage_notproduced	False	other	0.41935
AXE28435_1_KN1	KPN_B14_PHAGE090_M_PROTEIN_50	1.23e-10	35.0	58.2	820	126	225	803	136	235	0.12195121951219512	0.12453300124533001	0.12195121951219512	False	KN1	KL24	virulent	prediction	False	prediction	0.35
KVV_B1_PHAGE226_M_PROTEIN_38	1409_59	5.71e-11	33.333	58.2	466	49	178	852	214	343	0.27896995708154504	0.15258215962441316	0.15258215962441316	False	KL127	KL23	prediction	prophage	False	prediction	0.33332999999999996
1343_36	KPN_B3_PHAGE052_L_PROTEIN_120	1.07e-10	53.061	58.2	795	3	51	574	2	50	0.061635220125786164	0.08536585365853659	0.061635220125786164	False	KL64	KL25	prophage_notproduced	prediction	False	other	0.53061
KPN_B14_PHAGE090_M_PROTEIN_50	BBF66844_1_KN1	1.45e-10	34.0	58.2	803	136	235	820	127	226	0.12453300124533001	0.12195121951219512	0.12195121951219512	False	KL24	KN1	prediction	virulent	False	prediction	0.34
248_38	KPN_B7_PHAGE164_M_PROTEIN_57	1.43e-10	40.741	57.8	693	60	136	803	224	302	0.1111111111111111	0.09838107098381071	0.09838107098381071	False	KL46	KL25	prophage	prediction	False	prediction	0.40741
1668_49	319_37	1.46e-10	35.294	57.8	702	1	99	794	1	102	0.14102564102564102	0.12846347607052896	0.12846347607052896	False	KL2	KL127	prophage_notproduced	prophage	False	prophage_notproduced	0.35294
AXE28435_1_KN1	1815_56	2.21e-10	35.294	57.8	820	126	216	937	137	237	0.11097560975609756	0.10779082177161152	0.10779082177161152	False	KN1	KL4	virulent	prophage_notproduced	False	prophage_notproduced	0.35294
0574_17	876_57	2.05e-10	41.975	57.8	873	55	133	850	221	301	0.09049255441008018	0.09529411764705882	0.09049255441008018	False	KL14	KL28	prophage	prophage_notproduced	False	prophage_notproduced	0.41975
KQQ_B1_PHAGE040_M_PROTEIN_36	876_57	2.03e-10	41.975	57.8	872	54	132	850	221	301	0.09059633027522936	0.09529411764705882	0.09059633027522936	False	KL14	KL28	prediction	prophage_notproduced	False	other	0.41975
434_33	KPN_B8_PHAGE124_M_PROTEIN_72	1.74e-10	31.655	57.8	859	1	137	634	1	131	0.15948777648428406	0.20662460567823343	0.15948777648428406	False	KL52	KL111	prophage	prediction	False	prediction	0.31655
UCR74082_1_K7	AOZ65519_1_K57	3.32e-10	46.032	57.8	1180	268	328	843	188	250	0.051694915254237285	0.07473309608540925	0.051694915254237285	False	KL7	KL57	virulent	virulent	False	virulent-virulent	0.46031999999999995
YP_009153201_1_K1	UCR74083_1_K27	2.53e-10	28.947	57.8	888	84	263	1294	30	207	0.20270270270270271	0.1375579598145286	0.1375579598145286	False	KL1	KL27	virulent	virulent	False	virulent-virulent	0.28947
1723_59	1190_71	2.51e-10	30.556	57.4	951	228	330	695	75	179	0.10830704521556257	0.1510791366906475	0.10830704521556257	False	KL60	KL28	prophage	prophage_notproduced	False	prophage_notproduced	0.30556
AXE28435_1_KN1	1538_54	2.26e-10	42.466	57.4	820	126	198	900	139	211	0.08902439024390243	0.0811111111111111	0.0811111111111111	False	KN1	KL140	virulent	prophage_notproduced	False	prophage_notproduced	0.42466000000000004
UPW42650_1_K2	1723_59	2.45e-10	39.726	57.4	763	198	270	951	292	364	0.09567496723460026	0.07676130389064142	0.07676130389064142	False	KL2	KL60	virulent	prophage	False	prophage-virulent	0.39726
1724_71	UPW42650_1_K2	2.55e-10	39.726	57.4	843	184	256	763	198	270	0.08659549228944247	0.09567496723460026	0.08659549228944247	False	KL60	KL2	prophage	virulent	False	prophage-virulent	0.39726
1057_41	KPN_B4_PHAGE180_M_PROTEIN_15	1.43e-10	44.262	57.4	578	6	66	707	4	64	0.10553633217993079	0.08628005657708628	0.08628005657708628	False	KL25	KL24	prophage_notproduced	prediction	False	other	0.44262
1251_37	KPN_B3_PHAGE052_L_PROTEIN_120	1.43e-10	42.466	57.4	677	3	75	574	2	69	0.10782865583456426	0.11846689895470383	0.10782865583456426	False	KL28	KL25	prophage	prediction	False	prediction	0.42466000000000004
1538_54	BBF66844_1_KN1	2.94e-10	42.466	57.4	900	139	211	820	127	199	0.0811111111111111	0.08902439024390243	0.0811111111111111	False	KL140	KN1	prophage_notproduced	virulent	False	prophage_notproduced	0.42466000000000004
REC_009_PROTEIN_7_KL19	184_43	2.1e-10	36.19	57.4	763	130	232	639	46	139	0.1349934469200524	0.14710485133020346	0.1349934469200524	False	KL19	KL111	virulent	prophage	False	prophage-virulent	0.3619
1406_54	1723_59	2.91e-10	31.068	57.0	695	75	174	951	228	325	0.14388489208633093	0.10304942166140904	0.10304942166140904	False	KL28	KL60	prophage_notproduced	prophage	False	prophage_notproduced	0.31068
1409_59	AXE28435_1_KN1	3.13e-10	42.466	57.0	852	139	211	820	126	198	0.08568075117370892	0.08902439024390243	0.08568075117370892	False	KL23	KN1	prophage	virulent	False	prophage-virulent	0.42466000000000004
KPN_B8_PHAGE124_M_PROTEIN_72	KPN_B4_PHAGE180_M_PROTEIN_15	2.37e-10	32.0	57.0	634	1	98	707	1	100	0.15457413249211358	0.14144271570014144	0.14144271570014144	False	KL111	KL24	prediction	prediction	False	other	0.32
KVV_B2_PHAGE059_M_PROTEIN_71	1921_77	5.13e-10	33.333	56.6	929	1	165	701	1	143	0.17761033369214208	0.20399429386590584	0.17761033369214208	False	KL10	KL9	prediction	prophage_notproduced	False	other	0.33332999999999996
KVV_B2_PHAGE059_M_PROTEIN_71	1406_54	4.74e-10	31.548	56.6	929	1	165	695	1	143	0.17761033369214208	0.20575539568345325	0.17761033369214208	False	KL10	KL28	prediction	prophage_notproduced	False	other	0.31548
BBF66844_1_KN1	1409_59	3.9e-10	42.466	56.6	820	127	199	852	139	211	0.08902439024390243	0.08568075117370892	0.08568075117370892	False	KN1	KL23	virulent	prophage	False	prophage-virulent	0.42466000000000004
1921_77	1630_70	3.87e-10	33.333	56.6	701	1	143	929	1	165	0.20399429386590584	0.17761033369214208	0.17761033369214208	False	KL9	KL10	prophage_notproduced	prophage_inactive	False	other	0.33332999999999996
1723_59	AXE28435_1_KN1	5.8e-10	42.466	56.6	951	139	211	820	126	198	0.07676130389064142	0.08902439024390243	0.07676130389064142	False	KL60	KN1	prophage	virulent	False	prophage-virulent	0.42466000000000004
321_71	1663_69	3.32e-10	29.677	56.6	690	6	157	745	10	158	0.22028985507246376	0.2	0.2	False	KL127	KL12	prophage_notproduced	prophage_notproduced	False	other	0.29677
1538_54	UPW42650_1_K2	4.57e-10	35.922	56.6	900	292	393	763	198	293	0.11333333333333333	0.1258191349934469	0.11333333333333333	False	KL140	KL2	prophage_notproduced	virulent	False	prophage_notproduced	0.35922
1406_54	1630_70	3.54e-10	31.548	56.6	695	1	143	929	1	165	0.20575539568345325	0.17761033369214208	0.17761033369214208	False	KL28	KL10	prophage_notproduced	prophage_inactive	False	other	0.31548
1630_70	1190_71	5.76e-10	32.143	56.2	929	1	165	695	1	143	0.17761033369214208	0.20575539568345325	0.17761033369214208	False	KL10	KL28	prophage_inactive	prophage_notproduced	False	other	0.32143
KVV_B2_PHAGE059_M_PROTEIN_71	1190_71	5.76e-10	32.143	56.2	929	1	165	695	1	143	0.17761033369214208	0.20575539568345325	0.17761033369214208	False	KL10	KL28	prediction	prophage_notproduced	False	other	0.32143
0574_17	1538_54	7.02e-10	39.506	56.2	873	55	133	900	221	301	0.09049255441008018	0.09	0.09	False	KL14	KL140	prophage	prophage_notproduced	False	prophage_notproduced	0.39506
1723_59	BBF66844_1_KN1	7.49e-10	42.466	56.2	951	139	211	820	127	199	0.07676130389064142	0.08902439024390243	0.07676130389064142	False	KL60	KN1	prophage	virulent	False	prophage-virulent	0.42466000000000004
1815_56	BBF66844_1_KN1	6.04e-10	34.314	56.2	937	137	237	820	127	217	0.10779082177161152	0.11097560975609756	0.10779082177161152	False	KL4	KN1	prophage_notproduced	virulent	False	prophage_notproduced	0.34314
1343_36	KPN_B8_PHAGE124_M_PROTEIN_72	4.17e-10	31.0	56.2	795	1	100	634	1	98	0.12578616352201258	0.15457413249211358	0.12578616352201258	False	KL64	KL111	prophage_notproduced	prediction	False	other	0.31
1668_49	KVV_B1_PHAGE226_M_PROTEIN_38	4.23e-10	33.981	55.8	702	1	99	466	1	102	0.14102564102564102	0.21888412017167383	0.14102564102564102	False	KL2	KL127	prophage_notproduced	prediction	False	other	0.33981
KQQ_B1_PHAGE040_M_PROTEIN_36	1538_54	7.13e-10	39.506	55.8	872	54	132	900	221	301	0.09059633027522936	0.09	0.09	False	KL14	KL140	prediction	prophage_notproduced	False	other	0.39506
YP_009153197_1_K11	KPN_B6_PHAGE307_M_PROTEIN_10	5.97e-10	33.673	55.8	702	92	186	736	148	244	0.13532763532763534	0.13179347826086957	0.13179347826086957	False	KL11	KL3	virulent	prediction	False	prediction	0.33673000000000003
AXE28435_1_KN1	KPN_B7_PHAGE164_M_PROTEIN_57	6.31e-10	42.466	55.8	820	126	198	803	138	210	0.08902439024390243	0.09090909090909091	0.08902439024390243	False	KN1	KL25	virulent	prediction	False	prediction	0.42466000000000004
876_57	BBF66844_1_KN1	8.48e-10	42.466	55.8	850	139	211	820	127	199	0.08588235294117647	0.08902439024390243	0.08588235294117647	False	KL28	KN1	prophage_notproduced	virulent	False	prophage_notproduced	0.42466000000000004
AXE28435_1_KN1	876_57	6.96e-10	42.466	55.8	820	126	198	850	139	211	0.08902439024390243	0.08588235294117647	0.08588235294117647	False	KN1	KL28	virulent	prophage_notproduced	False	prophage_notproduced	0.42466000000000004
BBF66844_1_KN1	KPN_B7_PHAGE164_M_PROTEIN_57	7.55e-10	42.466	55.8	820	127	199	803	138	210	0.08902439024390243	0.09090909090909091	0.08902439024390243	False	KN1	KL25	virulent	prediction	False	prediction	0.42466000000000004
UCR74085_1_K20	YP_009153196_1_K21	5.69e-10	34.4	55.8	723	1	121	651	1	125	0.1673582295988935	0.19201228878648233	0.1673582295988935	False	KL20	KL21	virulent	virulent	False	virulent-virulent	0.344
YP_009153197_1_K11	391_03	5.67e-10	32.99	55.8	702	92	186	736	148	244	0.13532763532763534	0.13179347826086957	0.13179347826086957	False	KL11	KL3	virulent	prophage	False	prophage-virulent	0.3299
AXE28435_1_KN1	1631_52	8.22e-10	36.275	55.8	820	126	216	822	137	237	0.11097560975609756	0.12287104622871046	0.11097560975609756	False	KN1	KL10	virulent	prophage_notproduced	False	prophage_notproduced	0.36274999999999996
KQQ_B1_PHAGE040_M_PROTEIN_36	REC_009_PROTEIN_7_KL19	7.64e-10	32.061	55.8	872	36	156	763	130	256	0.13876146788990826	0.16644823066841416	0.13876146788990826	False	KL14	KL19	prediction	virulent	False	prediction	0.32061
391_03	1723_59	7.29e-10	26.136	55.8	736	92	256	951	228	392	0.22418478260869565	0.17350157728706625	0.17350157728706625	False	KL3	KL60	prophage	prophage	False	prophage-prophage	0.26136
0574_17	REC_009_PROTEIN_7_KL19	7.46e-10	32.061	55.8	873	37	157	763	130	256	0.13860252004581902	0.16644823066841416	0.13860252004581902	False	KL14	KL19	prophage	virulent	False	prophage-virulent	0.32061
706_38	1057_41	7.15e-10	43.636	55.5	741	10	64	578	12	66	0.07422402159244265	0.09515570934256055	0.07422402159244265	False	KL2	KL25	prophage_notproduced	prophage_notproduced	False	other	0.43636
KQQ_B1_PHAGE040_M_PROTEIN_36	KPN_B7_PHAGE164_M_PROTEIN_57	9.89e-10	43.243	55.5	872	54	125	803	220	293	0.08256880733944955	0.0921544209215442	0.08256880733944955	False	KL14	KL25	prediction	prediction	False	other	0.43243000000000004
0574_17	KPN_B7_PHAGE164_M_PROTEIN_57	9.91e-10	43.243	55.5	873	55	126	803	220	293	0.08247422680412371	0.0921544209215442	0.08247422680412371	False	KL14	KL25	prophage	prediction	False	prediction	0.43243000000000004
434_33	REC_009_PROTEIN_7_KL19	1.32e-09	25.481	55.1	859	47	222	763	130	332	0.2048894062863795	0.26605504587155965	0.2048894062863795	False	KL52	KL19	prophage	virulent	False	prophage-virulent	0.25481000000000004
1251_37	REC_009_PROTEIN_7_KL19	9.29e-10	39.506	55.1	677	56	125	763	139	218	0.103397341211226	0.10484927916120576	0.103397341211226	False	KL28	KL19	prophage	virulent	False	prophage-virulent	0.39506
1091_44	UPW42650_1_K2	1.38e-09	37.209	55.1	880	196	281	763	185	269	0.09772727272727273	0.11140235910878113	0.09772727272727273	False	KL64	KL2	prophage	virulent	False	prophage-virulent	0.37209000000000003
KQQ_B1_PHAGE040_M_PROTEIN_36	1057_41	1.31e-09	44.595	55.1	872	4	73	578	6	72	0.08027522935779817	0.11591695501730104	0.08027522935779817	False	KL14	KL25	prediction	prophage_notproduced	False	other	0.44595
876_57	184_43	1.31e-09	40.476	55.1	850	215	296	639	50	129	0.09647058823529411	0.12519561815336464	0.09647058823529411	False	KL28	KL111	prophage_notproduced	prophage	False	prophage_notproduced	0.40476
KPN_B20_PHAGE487_M_PROTEIN_8	UPW42650_1_K2	1.45e-09	37.209	55.1	880	196	281	763	185	269	0.09772727272727273	0.11140235910878113	0.09772727272727273	False	KL64	KL2	prediction	virulent	False	prediction	0.37209000000000003
248_38	KPN_B8_PHAGE124_M_PROTEIN_72	9.9e-10	28.676	55.1	693	1	136	634	1	131	0.19624819624819625	0.20662460567823343	0.19624819624819625	False	KL46	KL111	prophage	prediction	False	prediction	0.28675999999999996
1057_41	319_37	7.61e-10	42.623	55.1	578	6	66	794	4	64	0.10553633217993079	0.07682619647355164	0.07682619647355164	False	KL25	KL127	prophage_notproduced	prophage	False	prophage_notproduced	0.42623
KQS_B1_PHAGE068_M_PROTEIN_82	REC_009_PROTEIN_7_KL19	1.23e-09	30.556	55.1	813	58	199	763	148	268	0.17466174661746617	0.15858453473132372	0.15858453473132372	False	KL127	KL19	prediction	virulent	False	prediction	0.30556
1057_41	0574_17	8.41e-10	44.595	55.1	578	6	72	873	5	74	0.11591695501730104	0.08018327605956473	0.08018327605956473	False	KL25	KL14	prophage_notproduced	prophage	False	prophage_notproduced	0.44595
706_38	YP_009797016_1_K64	1.31e-09	30.769	55.1	741	51	186	1017	175	311	0.18353576248313092	0.13470993117010815	0.13470993117010815	False	KL2	KL64	prophage_notproduced	virulent	False	prophage_notproduced	0.30768999999999996
706_38	QOV05454_1_K64	1.32e-09	30.769	55.1	741	51	186	1017	175	311	0.18353576248313092	0.13470993117010815	0.13470993117010815	False	KL2	KL64	prophage_notproduced	virulent	False	prophage_notproduced	0.30768999999999996
1538_54	248_38	1.97e-09	40.541	54.7	900	225	296	693	60	129	0.08	0.10101010101010101	0.08	False	KL140	KL46	prophage_notproduced	prophage	False	prophage_notproduced	0.40541
BBF66868_1_K56	1723_62	1.04e-09	36.607	54.7	678	36	140	629	7	117	0.15486725663716813	0.17647058823529413	0.15486725663716813	False	KL56	KL60	virulent	prophage_notproduced	False	prophage_notproduced	0.36607
BBF66844_1_KN1	1631_52	1.61e-09	35.294	54.7	820	127	217	822	137	237	0.11097560975609756	0.12287104622871046	0.11097560975609756	False	KN1	KL10	virulent	prophage_notproduced	False	prophage_notproduced	0.35294
KPN_B4_PHAGE180_M_PROTEIN_15	REC_009_PROTEIN_7_KL19	1.36e-09	25.633	54.7	707	64	345	763	155	429	0.3988684582743989	0.36041939711664484	0.36041939711664484	False	KL24	KL19	prediction	virulent	False	prediction	0.25633
1538_54	1409_62	1.76e-09	40.58	54.7	900	301	369	550	1	67	0.07666666666666666	0.12181818181818181	0.07666666666666666	False	KL140	KL28	prophage_notproduced	prophage_notproduced	False	other	0.4058
1251_37	KPN_B8_PHAGE124_M_PROTEIN_72	1.24e-09	29.231	54.7	677	1	129	634	1	124	0.19054652880354506	0.19558359621451105	0.19054652880354506	False	KL28	KL111	prophage	prediction	False	prediction	0.29231
1538_54	1248_60	1.72e-09	40.58	54.7	900	301	369	546	1	67	0.07666666666666666	0.1227106227106227	0.07666666666666666	False	KL140	KL28	prophage_notproduced	prophage_notproduced	False	other	0.4058
REC_009_PROTEIN_7_KL19	248_38	1.47e-09	35.398	54.7	763	131	241	693	50	148	0.145478374836173	0.14285714285714285	0.14285714285714285	False	KL19	KL46	virulent	prophage	False	prophage-virulent	0.35398
YP_003347556_1_K21	QOV05502_1_K47	7.88e-10	44.318	54.7	576	1	81	641	1	82	0.140625	0.12792511700468018	0.12792511700468018	False	KL21	KL47	virulent	virulent	False	virulent-virulent	0.44317999999999996
KPN_B8_PHAGE124_M_PROTEIN_72	0574_17	1.6e-09	28.431	54.3	634	1	101	873	2	103	0.15930599369085174	0.11683848797250859	0.11683848797250859	False	KL111	KL14	prediction	prophage	False	prediction	0.28431
0574_17	1668_49	2.24e-09	26.515	54.3	873	2	133	702	1	129	0.15120274914089346	0.18376068376068377	0.15120274914089346	False	KL14	KL2	prophage	prophage_notproduced	False	prophage_notproduced	0.26515
UPW42650_1_K2	1343_36	1.88e-09	41.667	54.3	763	198	269	795	125	196	0.09436435124508519	0.09056603773584905	0.09056603773584905	False	KL2	KL64	virulent	prophage_notproduced	False	prophage_notproduced	0.41667000000000004
YP_009153199_1_K25	REC_028_PROTEIN_295_KL51	1.4e-09	35.955	54.3	584	3	91	809	4	88	0.1523972602739726	0.10506798516687268	0.10506798516687268	False	KL25	KL51	virulent	virulent	False	virulent-virulent	0.35955
876_57	248_38	1.99e-09	40.541	54.3	850	225	296	693	60	129	0.08470588235294117	0.10101010101010101	0.08470588235294117	False	KL28	KL46	prophage_notproduced	prophage	False	prophage_notproduced	0.40541
434_33	BAN78446_1_KN2	2.89e-09	27.885	54.3	859	686	859	1245	1045	1245	0.20256111757857975	0.1614457831325301	0.1614457831325301	True	KL52	KN2	prophage	virulent	False	prophage-virulent	0.27885000000000004
REC_009_PROTEIN_7_KL19	1343_36	1.87e-09	30.526	54.3	763	130	222	795	47	129	0.1218872870249017	0.10440251572327044	0.10440251572327044	False	KL19	KL64	virulent	prophage_notproduced	False	prophage_notproduced	0.30526
KQQ_B1_PHAGE040_M_PROTEIN_36	KPN_B8_PHAGE124_M_PROTEIN_72	2.29e-09	28.431	54.3	872	1	102	634	1	101	0.11697247706422019	0.15930599369085174	0.11697247706422019	False	KL14	KL111	prediction	prediction	False	other	0.28431
1663_69	914_74	1.6e-09	28.025	54.3	745	10	160	666	6	159	0.20268456375838925	0.23123123123123124	0.20268456375838925	False	KL12	KL62	prophage_notproduced	prophage	False	prophage_notproduced	0.28025
0496_72	UVD31996_1_K20	2.64e-09	33.019	54.3	968	138	241	790	93	190	0.10743801652892562	0.1240506329113924	0.10743801652892562	False	KL122	KL20	prophage	virulent	False	prophage-virulent	0.33019
KQQ_B1_PHAGE040_M_PROTEIN_36	1668_49	2.26e-09	26.515	54.3	872	1	132	702	1	129	0.15137614678899083	0.18376068376068377	0.15137614678899083	False	KL14	KL2	prediction	prophage_notproduced	False	other	0.26515
KPN_B13_PHAGE002_M_PROTEIN_56	UVD31996_1_K20	2.57e-09	33.019	54.3	967	137	240	790	93	190	0.10754912099276112	0.1240506329113924	0.10754912099276112	False	KL122	KL20	prediction	virulent	False	prediction	0.33019
184_43	1723_59	2.02e-09	39.286	53.9	639	50	129	951	215	296	0.12519561815336464	0.08622502628811778	0.08622502628811778	False	KL111	KL60	prophage	prophage	False	prophage-prophage	0.39286
APZ82848_1_K5	YP_009198669_1_K21	1.84e-09	74.194	53.9	684	2	32	575	1	31	0.04532163742690058	0.05391304347826087	0.04532163742690058	False	KL5	KL21	virulent	virulent	False	virulent-virulent	0.74194
ALT58498_1_K47	YP_003347556_1_K21	1.92e-09	82.759	53.9	641	1	29	576	1	29	0.0452418096723869	0.050347222222222224	0.0452418096723869	False	KL47	KL21	virulent	virulent	False	virulent-virulent	0.82759
KPN_B3_PHAGE052_L_PROTEIN_120	319_37	2.42e-09	38.889	53.5	574	3	69	794	4	75	0.11672473867595819	0.0906801007556675	0.0906801007556675	False	KL25	KL127	prediction	prophage	False	prediction	0.38889
KQQ_B1_PHAGE040_M_PROTEIN_36	KPN_B3_PHAGE052_L_PROTEIN_120	3.19e-09	43.243	53.5	872	4	73	574	3	69	0.08027522935779817	0.11672473867595819	0.08027522935779817	False	KL14	KL25	prediction	prediction	False	other	0.43243000000000004
AXE28435_1_KN1	0391_11	3.81e-09	33.654	53.5	820	126	218	839	138	240	0.11341463414634147	0.12276519666269368	0.11341463414634147	False	KN1	KL62	virulent	prophage	False	prophage-virulent	0.33654000000000006
0574_17	KPN_B3_PHAGE052_L_PROTEIN_120	3.17e-09	43.243	53.5	873	5	74	574	3	69	0.08018327605956473	0.11672473867595819	0.08018327605956473	False	KL14	KL25	prophage	prediction	False	prediction	0.43243000000000004
1723_59	YP_009226011_1_K63	4.29e-09	36.145	53.5	951	282	364	883	174	256	0.08727655099894847	0.09399773499433749	0.08727655099894847	False	KL60	KL63	prophage	virulent	False	prophage-virulent	0.36145000000000005
